time,heart_rate
293.0000006,135
299.0000001,137
300.0000003,138
301.0000006,142
302.0000002,143
303.0000004,144
304,145
305.0000003,146
307.0000001,147
308.0000003,148
310.0000002,147
311.0000004,145
312,143
313.0000002,142
314.0000005,135
315.0000001,131
316.0000003,129
317.0000006,129
318.0000002,128
319.0000004,127
320.0000006,126
321.0000002,127
324.0000003,126
328.0000006,125
330.0000004,126
334.0000001,125
335.0000004,124
338.0000004,125
339,126
341.0000005,127
342.0000001,126
343.0000003,125
344.0000006,124
345.0000002,123
348.0000003,122
350.0000001,121
353.0000002,120
357.0000005,121
360.0000005,124
362.0000004,125
363.0000006,124
364.0000002,122
365.0000005,121
366.0000001,119
367.0000003,118
368.0000005,117
371.0000006,118
373.0000004,119
374,118
378.0000004,119
380.0000002,120
381.0000004,122
383.0000003,123
385.0000001,124
386.0000003,125
387.0000006,126
391.0000002,127
393.0000001,126
394.0000003,125
396.0000002,124
398.0000006,123
400.0000005,122
404.0000001,123
407.0000002,122
409.0000001,121
411.0000005,120
412.0000001,119
413.0000004,118
414.0000006,119
415.0000002,118
419.0000005,119
420.0000001,118
422.0000006,117
425,118
427.0000005,120
429.0000003,121
434.0000002,122
435.0000005,124
436.0000001,125
437.0000003,125
438.0000005,125
443.0000005,124
448.0000004,123
454.0000005,124
455.0000001,125
457.0000006,126
458.0000002,125
471.0000001,124
473.0000006,125
477.0000002,127
478.0000005,129
479.0000001,131
480.0000003,132
482.0000001,133
484.0000006,134
486.0000005,135
487.0000001,136
489.0000005,137
491.0000004,138
492.0000006,137
498.0000001,138
499.0000003,139
505.0000005,138
506.0000001,139
510.0000004,140
511,141
514.0000001,140
517.0000002,141
518.0000004,140
525.0000001,141
529.0000004,140
533.0000001,141
534.0000004,140
538,140
542.0000003,141
543.0000006,140
549.0000001,141
550.0000003,142
553.0000004,141
555.0000002,140
557.0000001,140
558.0000003,139
561.0000004,140
563.0000002,139
568.0000001,138
570.0000006,139
573,140
574.0000003,139
576.0000001,138
582.0000003,137
583.0000005,136
588.0000004,135
592.0000001,134
595.0000002,133
596.0000004,132
597.0000006,130
598.0000002,131
600.0000001,130
602.0000005,131
604.0000004,132
606.0000002,131
607.0000004,132
608.0000001,131
609.0000003,132
610.0000005,131
611.0000001,127
612.0000004,127
613.0000006,126
616,125
618.0000005,126
627.0000001,127
630.0000002,128
631.0000004,130
633.0000002,131
634.0000005,130
638.0000002,131
640.0000006,130
644.0000003,131
647.0000004,132
649.0000002,133
650.0000004,134
655.0000004,133
656.0000006,134
663.0000003,135
666.0000004,134
670.0000001,135
672.0000006,135
673.0000002,136
674.0000004,137
676.0000002,138
677.0000005,138
678.0000001,138
679.0000003,137
684.0000002,138
685.0000005,137
688.0000005,138
691.0000006,139
693.0000004,140
696.0000005,141
697.0000001,142
699.0000006,143
702,144
703.0000003,145
706.0000003,146
707.0000006,147
708.0000002,148
709.0000004,149
711.0000002,148
714.0000003,147
717.0000004,146
718.0000006,145
722.0000003,144
727.0000002,143
736.0000004,142
739.0000005,141
741.0000003,140
743.0000002,139
744.0000004,138
747.0000005,137
753,138
755.0000005,139
756.0000001,140
758.0000005,139
760.0000004,138
766.0000005,137
768.0000004,138
770.0000002,139
771.0000004,140
773.0000003,141
774.0000005,140
777.0000006,139
778.0000002,140
780,141
782.0000005,140
783.0000001,139
784.0000003,138
785.0000006,137
790.0000005,136
797.0000002,136
798.0000005,137
805.0000002,136
806.0000004,137
810.0000001,138
811.0000004,139
812.0000006,140
813.0000002,139
814.0000004,140
817.0000005,141
818.0000001,140
820.0000006,139
825.0000005,140
831,139
833.0000005,138
834.0000001,137
835.0000003,136
838.0000004,135
841.0000005,136
842.0000001,137
843.0000003,138
846.0000004,139
848.0000002,140
849.0000004,141
851.0000003,142
855.0000006,141
856.0000002,142
858,141
864.0000002,140
866,139
867.0000002,138
868.0000005,137
870.0000003,136
871.0000006,135
876.0000005,136
878.0000003,135
879.0000005,136
881.0000004,137
882.0000006,138
883.0000002,139
886.0000003,138
887.0000005,139
899.0000002,140
900.0000004,139
904.0000001,140
907.0000002,141
910.0000002,140
911.0000005,141
913.0000003,140
914.0000005,141
917.0000006,140
918.0000002,141
922.0000005,140
926.0000002,139
935.0000004,140
936,139
942.0000002,138
943.0000004,137
945.0000003,136
946.0000005,137
947.0000001,136
953.0000002,135
958.0000001,134
959.0000004,135
960.0000006,134
961.0000002,133
965.0000005,132
966.0000001,133
969.0000002,132
971,130
973.0000005,129
974.0000001,128
976.0000006,127
977.0000002,128
980.0000003,127
982.0000001,126
983.0000003,127
984.0000006,126
986.0000004,127
987,128
988.0000002,130
989.0000005,132
990.0000001,133
991.0000003,132
992.0000006,131
994.0000004,130
999.0000003,129
1000.000001,130
1006,131
1009,130
1018,131
1022,132
1023,133
1024,134
1033,135
1035.000001,136
1037,136
1038.000001,135
1040,134
1046.000001,135
1049,137
1051.000001,136
1053,135
1054.000001,134
1056,133
1058,134
1061,133
1068,134
1069,133
1072,134
1076,133
1078.000001,132
1083,131
1084,132
1086.000001,133
1089.000001,134
1090,133
1094.000001,134
1095,133
1096,134
1097.000001,133
1101,134
1102,133
1110,134
1111,135
1113.000001,136
1116.000001,137
1121.000001,138
1125,139
1129.000001,140
1136,141
1143,142
1144,143
1146,144
1147,145
1150,146
1152,145
1155,144
1160,145
1172.000001,146
1173,145
1176,144
1177,143
1178,142
1180,141
1181,140
1184,139
1187,138
1188,137
1190,136
1192,135
1194.000001,134
1195,135
1196,134
1202.000001,133
1204,131
1205,130
1206,129
1207.000001,128
1210.000001,127
1212,126
1214,125
1217,124
1221,123
1222,124
1223,123
1226.000001,124
1227,125
1228,126
1231,127
1234.000001,128
1235,129
1236,130
1239,129
1242.000001,130
1243,131
1246,130
1249,129
1254,130
1256,131
1262,132
1264,133
1266,134
1268,136
1269.000001,137
1271,138
1272.000001,139
1273,140
1274,141
1278,142
1281,143
1282,142
1284,143
1285.000001,142
1291,143
1292,142
1293.000001,143
1297,144
1298,145
1301,146
1307,147
1311,146
1312.000001,147
1313,146
1317,145
1318,146
1324,147
1326,148
1328.000001,149
1331.000001,150
1338,151
1343,150
1348,149
1349,150
1352,149
1353,150
1357,149
1358.000001,150
1361,149
1367,150
1368,149
1375,148
1380,149
1381,148
1384,149
1385,148
1389,149
1393.000001,150
1394,149
1395,148
1398.000001,149
1402,150
1403,151
1404,152
1411,153
1417.000001,152
1418,153
1421,152
1422,153
1423,152
1424,151
1427,150
1428,149
1430,148
1431,147
1446,146
1447,147
1448,146
1449.000001,145
1450,143
1451,142
1452.000001,141
1455,140
1456,139
1458,138
1459,137
1460.000001,136
1462,135
1463,134
1464,133
1470,134
1471.000001,135
1472,136
1481,135
1482,134
1483,132
1484.000001,133
1485,132
1489,134
1490,135
1493,136
1494,137
1495.000001,138
1496,139
1498,140
1499,141
1501,142
1503.000001,141
1506,143
1507,145
1508,147
1509,148
1510,147
1513,148
1517,147
1518,149
1522.000001,150
1525,151
1527.000001,152
1528,151
1535,152
1539,153
1541,154
1542,155
1544,156
1546.000001,155
1551,156
1552,155
1554.000001,156
1560,155
1565.000001,154
1572,153
1573.000001,154
1575,153
1576,154
1580,153
1585,154
1591,155
1593,154
1597.000001,155
1598,154
1603,153
1605.000001,152
1612,151
1616.000001,150
1620,149
1621,148
1631,147
1633,146
1634,145
1637,144
1638,143
1639,142
1642,143
1647,142
1648.000001,140
1650,139
1654,140
1655,139
1659.000001,138
1664,139
1667.000001,140
1671,141
1675.000001,142
1676,143
1681,144
1686.000001,145
1687,147
1689,148
1690,147
1692,146
1694.000001,145
1698,146
1699,147
1700,148
1710.000001,147
1719,146
1720,147
1723,146
1725,145
1726.000001,146
1729.000001,147
1730,146
1731,147
1737.000001,148
1738,147
1741,146
1744,145
1746,146
1748.000001,147
1750,146
1755,145
1759,146
1760,145
1763,146
1764.000001,145
1766,146
1767,145
1769.000001,146
1770,145
1772.000001,146
1778,145
1781,146
1782,145
1784,146
1785,145
1791.000001,145
1797,144
1799.000001,143
1803,144
1806,145
1807.000001,144
1808,143
1811,142
1813,141
1820,140
1821,141
1823.000001,142
1824,143
1830,144
1831.000001,145
1833,144
1834.000001,143
1835,142
1836,141
1838,140
1839.000001,139
1846,140
1847.000001,139
1850.000001,138
1853,136
1854,135
1858.000001,136
1859,137
1861,138
1866.000001,139
1867,141
1871,140
1872,141
1876,140
1881,139
1886,140
1888,139
1891,140
1892,139
1893.000001,140
1897,139
1900,140
1901.000001,139
1902,140
1903,139
1906,140
1907,141
1911,142
1915,141
1922,140
1923,141
1925.000001,140
1928.000001,139
1932,140
1933,139
1934,140
1938,141
1940,142
1942,141
1946,142
1947.000001,143
1949,144
1952.000001,145
1954,146
1957,147
1962,146
1967,145
1968.000001,146
1971.000001,145
1973,146
1974,147
1975,148
1976,149
1977,150
1978,151
1981,152
1987.000001,151
1995.000001,150
2003.000001,151
2010,150
2012,149
2014.000001,148
2021,149
2022.000001,148
2026,149
2027,148
2029,147
2032,146
2033.000001,145
2038.000001,144
2042,143
2044,142
2051,141
2052,142
2054,140
2056,139
2057.000001,140
2058,141
2064,140
2068.000001,139
2072,140
2073.000001,139
2085,140
2087,141
2089.000001,142
2093,143
2094,142
2095,142
2097,141
2098,140
2099,141
2102,140
2103,139
2105,138
2106,139
2107,138
2108.000001,137
2109,136
2110,135
2111.000001,134
2115,133
2119.000001,134
2122,135
2124.000001,136
2126,137
2128,138
2134,137
2135.000001,138
2136,139
2137,138
2138,139
2140,138
2141,139
2145,140
2146.000001,141
2147,142
2148,143
2150,144
2151.000001,145
2158,146
2160,147
2164,146
2167.000001,145
2170.000001,146
2172,147
2173,148
2174,147
2179,148
2181,149
2183,150
2184,151
2187,152
2188,153
2191,152
2194.000001,153
2202.000001,152
2203,153
2208,152
2212,151
2216,150
2219,149
2222,150
2223,149
2225,148
2237.000001,149
2238,148
2244,149
2245.000001,148
2248.000001,149
2249,148
2251,149
2252,148
2254,147
2255,146
2256.000001,145
2258,146
2262,147
2264.000001,148
2266,147
2270,146
2274,145
2278,144
2280.000001,142
2282,141
2286,140
2288.000001,139
2290,138
2292,139
2297,140
2298,139
2310.000001,138
2314,139
2319,138
2323.000001,137
2329,136
2333,137
2334.000001,136
2336,137
2338,138
2339,139
2343,138
2346,139
2348,140
2351,139
2354,140
2356,139
2359,140
2360,139
2362,140
2365,139
2369.000001,140
2370,139
2373,138
2376,137
2379,136
2382,137
2385.000001,138
2387,139
2390,138
2391,139
2393.000001,140
2397,139
2402,138
2404.000001,135
2405,134
2406,133
2408,132
2410,131
2411,130
2414,129
2417,128
2419,127
2423.000001,128
2425,127
2428.000001,128
2429,127
2431.000001,126
2440,125
2441,124
2444.000001,123
2445,122
2446,121
2448,120
2449,121
2452,122
2454,123
2455.000001,124
2458,123
2460,124
2462,125
2463.000001,126
2464,127
2465,129
2466.000001,130
2468,131
2469,132
2470,131
2473,132
2474.000001,131
2476,132
2478,133
2479.000001,135
2480,136
2481,137
2483,138
2493,139
2497,140
2498.000001,139
2504,140
2505,141
2513,142
2514.000001,144
2520,145
2522.000001,146
2526,147
2527,148
2528,149
2529,150
2530,151
2531,152
2532,153
2537,154
2544.000001,155
2545,154
2546,155
2548,156
2551,155
2553,154
2556,153
2558,152
2561,151
2566,150
2567,149
2568.000001,148
2570,149
2573,148
2575,147
2579,148
2587.000001,149
2590,150
2593,149
2595.000001,148
2598,149
2600.000001,150
2601,149
2602,148
2608,149
2611.000001,151
2613,152
2616,153
2618,154
2619.000001,155
2623,156
2624,157
2625,157
2627.000001,158
2630.000001,159
2635.000001,160
2637,161
2639,162
2643.000001,161
2645,160
2646.000001,158
2647,157
2650,158
2651,157
2654.000001,156
2663,155
2669,154
2672,155
2676,156
2677,155
2678.000001,154
2679,153
2680,152
2682,151
2683,150
2684,149
2691,148
2694,147
2695,145
2696,144
2701,145
2703,146
2706,147
2712,146
2715,145
2719,146
2720,145
2725,144
2729,145
2731,146
2732.000001,147
2734,148
2735,149
2737,150
2740.000001,151
2742,152
2743.000001,153
2744,155
2746,156
2747,155
2755,157
2757,156
2758,160
2759.000001,162
2761,163
2764.000001,162
2765,160
2766,156
2767.000001,155
2770,154
2771,155
2777,156
2778,157
2781,156
2782,157
2787,156
2788,155
2790,153
2794.000001,152
2795,153
2797,152
2801,153
2802.000001,152
2809,151
2810.000001,152
2812,151
2813,152
2820,153
2821.000001,152
2824,153
2825,152
2830,151
2832,150
2836,151
2840,152
2842.000001,151
2843,149
2844,147
2845.000001,143
2846,135
2847,132
2848,131
2854,132
2857,133
2858,137
2859,145
2860,151
2861.000001,151
2862,150
2865,151
2868,150
2882,149
2885,147
2887,146
2888.000001,145
2890,144
2891,142
2892,141
2893,140
2896.000001,141
2899,144
2900,145
2902,146
2904.000001,147
2905,148
2906,147
2912.000001,148
2918,149
2920.000001,150
2923.000001,149
2929,151
2932,150
2934,151
2941,150
2942.000001,151
2944,152
2945,153
2946,155
2947.000001,157
2948,158
2949,159
2952,158
2953,159
2956,158
2957,159
2959,160
2960,161
2963.000001,162
2964,161
2965,160
2966.000001,159
2969,158
2971,157
2974.000001,156
2977,155
2986,156
2987,158
2989,159
2993.000001,158
2996,161
2997,162
3000,163
3002,164
3007,165
3011,164
3012,165
3014,164
3015,165
3016,164
3017.000001,162
3018,159
3019,156
3020.000001,155
3021,152
3022,148
3023,147
3025.000001,146
3027,145
3033.000001,146
3036.000001,147
3038,148
3039,149
3040,151
3041.000001,152
3042,154
3043,157
3044.000001,159
3045,160
3049,161
3050,160
3051,158
3056,159
3057,160
3061,161
3063.000001,162
3066,163
3067,162
3069,163
3075,164
3078,163
3081,162
3087.000001,161
3094,162
3097,161
3098.000001,162
3101,163
3102,162
3103.000001,161
3106.000001,160
3107,159
3109,158
3112,157
3114.000001,156
3116,155
3123,153
3124,151
3125,150
3126,149
3127,148
3128,147
3129,146
3131,145
3133,144
3134,143
3135,142
3136,141
3137,140
3138.000001,139
3139,138
3142,137
3144,136
3148,137
3149.000001,136
3151,138
3152,139
3153,141
3154.000001,142
3156,141
3158,142
3163,141
3166,140
3170,139
3171,138
3182,139
3183,140
3187,141
3189.000001,140
3192.000001,141
3195,140
3197.000001,139
3202,140
3203,141
3205,142
3206,141
3208.000001,140
3209,141
3211,142
3214,143
3216.000001,144
3219.000001,145
3221,146
3222,145
3224.000001,144
3228,143
3232.000001,144
3233,143
3234,144
3236,143
3242,144
3246,143
3247,144
3254,145
3257,144
3262.000001,147
3264,148
3265,145
3266,144
3270.000001,143
3271,144
3273,143
3274,144
3276,145
3277,146
3278.000001,148
3280,147
3283,148
3284,149
3288,148
3291,147
3294.000001,148
3295,147
3299,148
3306,147
3314,148
3317,149
3320,150
3321.000001,151
3325,152
3328,153
3334,152
3335,153
3337.000001,152
3340.000001,150
3342,149
3345.000001,150
3346,151
3349,150
3351,149
3354,150
3357,149
3359,148
3362,147
3363,146
3374,145
3379,146
3381,145
3384,146
3385,145
3387,146
3388.000001,145
3391.000001,144
3394,143
3396.000001,142
3398,141
3400,140
3404,139
3408,140
3413,138
3414,137
3415.000001,133
3416,132
3417,133
3419,134
3420,133
3424,132
3428,131
3429,132
3431.000001,134
3433,135
3434.000001,134
3436,133
3439.000001,134
3441,133
3443,134
3450.000001,133
3453,134
3454,139
3455,139
3456,137
3457,136
3459,135
3464,136
3465,135
3466.000001,134
3469.000001,133
3470,134
3471,135
3472,136
3473,137
3474.000001,141
3475,142
3478,139
3480,138
3481,139
3495,138
3499,139
3501.000001,138
3503,137
3505,136
3506,135
3512.000001,134
3516,135
3518,136
3527,137
3528.000001,136
3530,137
3531,136
3533,137
3534,136
3537,137
3539.000001,136
3540,137
3546,136
3547.000001,137
3554,139
3555.000001,140
3556,141
3557,142
3560,143
3561,144
3562,145
3563.000001,146
3570,145
3572,144
3576,143
3582.000001,144
3585,145
3592,146
3593,145
3595.000001,146
3599,145
3602,146
3603,145
3604,146
3612,145
3613,146
3616,145
3617.000001,146
3618,145
3625.000001,144
3649.000001,145
3652,144
3657.000001,143
3658,144
3660.000001,143
3665.000001,144
3669,143
3670,141
3673.000001,140
3674,139
3678,138
3680,137
3684.000001,138
3687,139
3690,138
3692.000001,139
3695.000001,138
3702,137
3703.000001,138
3709,137
3710,138
3713,137
3714,138
3715,139
3722,140
3727.000001,141
3733,159
3734,147
3735.000001,148
3736,143
3737,142
3738.000001,143
3740,142
3741,143
3743.000001,144
3744,145
3746.000001,146
3749,147
3751.000001,148
3755,149
3757,150
3759,151
3761,152
3764,153
3765,154
3767,155
3768,154
3770.000001,153
3771,152
3773.000001,153
3778.000001,154
3779,155
3783,154
3785,155
3787,156
3790,155
3792,156
3797.000001,157
3798,156
3799,157
3800,156
3802,157
3807,156
3811,157
3813.000001,158
3814,157
3818,158
3819,157
3821.000001,158
3823,157
3828,158
3829.000001,157
3831,158
3832.000001,157
3835,158
3836,157
3837.000001,156
3838,157
3841,156
3846,155
3849,156
3851,155
3852,156
3853,155
3854,156
3855,155
3858,153
3864.000001,152
3866,151
3876,150
3882,149
3883.000001,148
3886,147
3887,148
3889,147
3890,148
3891.000001,147
3895,146
3897,145
3904,146
3907.000001,145
3908,143
3909,141
3910.000001,139
3911,137
3912,136
3916,137
3922,136
3923,135
3924,134
3925,135
3927,136
3930,135
3937.000001,134
3938,135
3941,136
3944,137
3946,136
3949,135
3950.000001,136
3951,135
3954,136
3956,137
3960,136
3961.000001,137
3962,138
3963,139
3964,140
3965,139
3966,140
3971,139
3974,140
3978,141
3979,140
3981,141
3982,140
3988.000001,139
3990,140
3995,139
4000,140
4001,139
4005,140
4006,139
4014,140
4015.000001,139
4018,138
4027,139
4030,140
4034,139
4035,138
4043,139
4044,140
4047.000001,139
4052,140
4053,139
4056,140
4057,139
4061,140
4062,139
4063.000001,140
4064,139
4067,140
4068,139
4071.000001,140
4072,139
4074.000001,140
4079,141
4080,140
4084,141
4087,140
4088,141
4089,140
4093.000001,141
4096,142
4099,141
4102,140
4105,139
4110,140
4113,139
4116,140
4120,141
4124,140
4125.000001,141
4129,142
4130,143
4131,144
4132,145
4136.000001,146
4137,145
4145,144
4147,143
4148,142
4150,141
4151,140
4153,139
4155,138
4158,137
4159,136
4160.000001,133
4161,132
4163,131
4168.000001,130
4169,131
4172,130
4174,129
4175,128
4176.000001,127
4179.000001,126
4180,125
4182,126
4183,125
4184.000001,124
